signal_date,trade_date,trade_type,strategy_model,first_bar_mode,retrain_period,use_train_weights,position_sizing,position,strategy_ret,benchmark_ret,strategy_equity,benchmark_equity
2017-11-07T16:00:00Z,2017-11-07T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.000619506717776108,0.000619506717776108,0.9981162385254,1.0010525199493
2017-11-07T17:00:00Z,2017-11-07T18:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.000270876867115577,0.000270876867115577,0.997845871925691,1.00132368191972
2017-11-07T18:00:00Z,2017-11-07T19:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.00061897945761924,-0.00061897945761924,0.997228225829099,1.00070388313018
2017-11-07T19:00:00Z,2017-11-07T20:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.00131614601478725,0.00131614601478725,0.995915727873841,1.00202095555795
2017-11-08T14:00:00Z,2017-11-08T15:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.00104545806551526,0.00104545806551526,0.99695691600412,1.00306852644775
2017-11-08T15:00:00Z,2017-11-08T16:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.000193401152670969,0.000193401152670969,0.997149728620838,1.00326252105697
2017-11-08T16:00:00Z,2017-11-08T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.00123752803774457,0.00123752803774457,0.998383729367836,1.004504086556
2017-11-08T17:00:00Z,2017-11-08T18:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.000424874468907044,0.000424874468907044,0.998807917124617,1.00493087469629
2017-11-08T18:00:00Z,2017-11-08T19:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.00019305019305027,0.00019305019305027,0.998615097063396,1.00512487679565
2017-11-08T19:00:00Z,2017-11-08T20:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.000231615518239803,0.000231615518239803,0.998846391816624,1.00535767931489
2017-11-09T14:00:00Z,2017-11-09T15:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.00248302618816676,0.00248302618816676,1.00132655356546,1.0078540087611
2017-11-09T15:00:00Z,2017-11-09T16:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.00394782676007277,-0.00394782676007277,0.997373489801723,1.00387517573507
2017-11-09T16:00:00Z,2017-11-09T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.00116577290743747,-0.00116577290743747,0.996210778808716,1.00270488525275
2017-11-09T17:00:00Z,2017-11-09T18:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.00198412698412698,0.00198412698412698,0.994234170120604,1.00469437907269
2017-11-09T18:00:00Z,2017-11-09T19:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.000427118117573899,0.000427118117573899,0.994658825547773,1.00512350224462
2017-11-09T19:00:00Z,2017-11-09T20:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.00201824180089272,0.00201824180089272,0.992651363528426,1.00715208451191
2017-11-10T14:00:00Z,2017-11-10T15:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,7.76066120835584e-05,7.76066120835584e-05,0.992728399837729,1.00723024617304
2017-11-10T15:00:00Z,2017-11-10T16:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.000426803243704477,0.000426803243704477,0.993152099538898,1.00766013530927
2017-11-10T16:00:00Z,2017-11-10T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.000542972385975782,-0.000542972385975782,0.992612845373774,1.00711300368134
2017-11-10T17:00:00Z,2017-11-10T18:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.000504462553356788,0.000504462553356788,0.992112109363302,1.0076210544787
2017-11-10T18:00:00Z,2017-11-10T19:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.00116346713205329,0.00116346713205329,0.993266399193858,1.00879338845715
2017-11-10T19:00:00Z,2017-11-10T20:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.000232423009878024,-0.000232423009878024,0.993035541227747,1.00855892166146
2017-11-13T14:00:00Z,2017-11-13T15:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.000969668761151343,0.000969668761151343,0.993998456770789,1.00953688974158
2017-11-13T15:00:00Z,2017-11-13T16:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.00085251491901106,0.00085251491901106,0.99484585528466,1.01039753500137
2017-11-13T16:00:00Z,2017-11-13T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,0.000116153012234554,-0.000116153012234554,0.99496140962746,1.01028017428413
2017-11-13T17:00:00Z,2017-11-13T18:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.000309765352745073,0.000309765352745073,0.994653205055439,1.01059312407869
2017-11-13T18:00:00Z,2017-11-13T19:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,3.8708678485877e-05,3.8708678485877e-05,0.994691706766559,1.01063224280301
2017-11-13T19:00:00Z,2017-11-13T20:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,3.8708678485655e-05,-3.8708678485655e-05,0.994730209968028,1.01059312256445
2017-11-14T14:00:00Z,2017-11-14T15:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.00174940714535632,0.00174940714535632,0.996470398105048,1.01236106139411
2017-11-14T15:00:00Z,2017-11-14T16:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.000155219247186755,0.000155219247186755,0.996625069490086,1.01251819931595
2017-11-14T16:00:00Z,2017-11-14T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,0.00162961238505421,-0.00162961238505421,0.998249182046582,1.01086818711825
2017-11-14T17:00:00Z,2017-11-14T18:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.000816167897395914,0.000816167897395914,0.997434443110594,1.01169322528107
2017-11-14T18:00:00Z,2017-11-14T19:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.000621335093782927,0.000621335093782927,0.996814702087342,1.01232182578608
2017-11-14T19:00:00Z,2017-11-14T20:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.000194039118286415,0.000194039118286415,0.99700812313323,1.01251825582058
2017-11-15T14:00:00Z,2017-11-15T15:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.00390762377398302,0.00390762377398302,1.00090405577804,1.01647479622862
2017-11-15T15:00:00Z,2017-11-15T16:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.000428165505429678,0.000428165505429678,1.00133260836897,1.0169100156735
2017-11-15T16:00:00Z,2017-11-15T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.000272352346120885,-0.000272352346120885,1.00105989308383,1.01663305784494
2017-11-15T17:00:00Z,2017-11-15T18:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.00120650735580286,-0.00120650735580286,0.999852106959227,1.01540648258249
2017-11-15T18:00:00Z,2017-11-15T19:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.000662432295522653,0.000662432295522653,0.99918977263283,1.01607912062964
2017-11-15T19:00:00Z,2017-11-15T20:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.00136298142451041,-0.00136298142451041,0.997827895533171,1.01469422366239
2017-11-16T14:00:00Z,2017-11-16T15:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.00271686396274018,0.00271686396274018,1.00053885818356,1.01745100983186
2017-11-16T15:00:00Z,2017-11-16T16:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.00058060770272883,0.00058060770272883,1.0011197787515,1.01804174972532
2017-11-16T16:00:00Z,2017-11-16T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.00092843326885883,0.00092843326885883,1.0001903058428,1.01898693355485
2017-11-16T17:00:00Z,2017-11-16T18:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.000231893020020024,0.000231893020020024,1.00042224299341,1.01922322951223
2017-11-16T18:00:00Z,2017-11-16T19:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.000115924108350485,-0.000115924108350485,1.00030626993692,1.01910507696814
2017-11-16T19:00:00Z,2017-11-16T20:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,0.000541041892100691,-0.000541041892100691,1.00084747753389,1.01855369842905
2017-11-17T14:00:00Z,2017-11-17T15:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-7.743534148974e-05,-7.743534148974e-05,1.00076997656769,1.01847482637558
2017-11-17T15:00:00Z,2017-11-17T16:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0,0,1.00076997656769,1.01847482637558
2017-11-17T16:00:00Z,2017-11-17T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.00030981333746416,0.00030981333746416,1.00108002845416,1.01879036346067
2017-11-17T17:00:00Z,2017-11-17T18:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.000271013202214565,-0.000271013202214565,1.00080872254998,1.01851425782188
2017-11-17T18:00:00Z,2017-11-17T19:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,3.8728166995794e-05,-3.8728166995794e-05,1.00084748203731,1.01847481263162
2017-11-17T19:00:00Z,2017-11-17T20:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,0.00131680867544537,-0.00131680867544537,1.00216540668446,1.01713367616262
2017-11-20T14:00:00Z,2017-11-20T15:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.000426108851443008,0.000426108851443008,1.00259243823486,1.01756708582513
2017-11-20T15:00:00Z,2017-11-20T16:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.000232315019166096,0.000232315019166096,1.00282535551636,1.01780348194218
2017-11-20T16:00:00Z,2017-11-20T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-3.87116754412276e-05,3.87116754412276e-05,1.00278653446667,1.01784288282024
2017-11-20T17:00:00Z,2017-11-20T18:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.000541942476677271,0.000541942476677271,1.00332998708474,1.01839449511302
2017-11-20T18:00:00Z,2017-11-20T19:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.000232135257476673,-0.000232135257476673,1.00309707881986,1.01815808984468
2017-11-20T19:00:00Z,2017-11-20T20:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.000425680120738403,-0.000425680120738403,1.00267008033423,1.01772468018607
2017-11-21T14:00:00Z,2017-11-21T15:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.00123233334617012,0.00123233334617012,1.00390570410943,1.01897885624668
2017-11-21T15:00:00Z,2017-11-21T16:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,3.8463017808521e-05,3.8463017808521e-05,1.00394431735241,1.01901804924858
2017-11-21T16:00:00Z,2017-11-21T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,0.000153840236913894,-0.000153840236913894,1.00409876438404,1.01886128327046
2017-11-21T17:00:00Z,2017-11-21T18:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-3.8465976843316e-05,3.8465976843316e-05,1.00406014074422,1.01890047476499
2017-11-21T18:00:00Z,2017-11-21T19:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.000192315089041939,0.000192315089041939,1.00386704482885,1.01909642470052
2017-11-21T19:00:00Z,2017-11-21T20:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.000192278111059929,-0.000192278111059929,1.00367402316971,1.01890047476499
2017-11-22T14:00:00Z,2017-11-22T15:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.000153857989076078,-0.000153857989076078,1.00351959990282,1.01874370878687
2017-11-22T15:00:00Z,2017-11-22T16:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.000730909790344292,-0.000730909790344292,1.00278611760245,1.01799909903627
2017-11-22T16:00:00Z,2017-11-22T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,0,0,1.00278611760245,1.01799909903627
2017-11-22T17:00:00Z,2017-11-22T18:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.000115486776764095,0.000115486776764095,1.00267030906594,1.01811666447096
2017-11-22T18:00:00Z,2017-11-22T19:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.000307929176289523,0.000307929176289523,1.00236155762358,1.01843017229682
2017-11-22T19:00:00Z,2017-11-22T20:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.000423288567360736,-0.000423288567360736,1.00193726943588,1.01799908244823
2017-11-24T14:00:00Z,2017-11-24T15:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.000192100814507601,0.000192100814507601,1.00212974240142,1.01819464090114
2017-11-24T15:00:00Z,2017-11-24T16:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.000230476702646643,0.000230476702646643,1.00236070996008,1.01842931104463
2017-11-24T16:00:00Z,2017-11-24T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-7.68108149625801e-05,-7.68108149625801e-05,1.00228371781706,1.01835108465926
2017-11-27T14:00:00Z,2017-11-27T15:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.00011512779184919,0.00011512779184919,1.0023991085283,1.01846832517097
2017-11-27T15:00:00Z,2017-11-27T16:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,0.00122784130151166,-0.00122784130151166,1.00362989555435,1.01721780769704
2017-11-27T16:00:00Z,2017-11-27T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,0.000153662940340471,-0.000153662940340471,1.00378411627511,1.01706149901774
2017-11-27T17:00:00Z,2017-11-27T18:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.000576324586007093,0.000576324586007093,1.00320561080986,1.01764765656511
2017-11-27T18:00:00Z,2017-11-27T19:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.000115198525459048,-0.000115198525459048,1.00309004300276,1.01753042505564
2017-11-27T19:00:00Z,2017-11-27T20:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.000576081112220517,-0.000576081112220517,1.00251218177513,1.01694424499665
2017-11-28T14:00:00Z,2017-11-28T15:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.00111196319018392,0.00111196319018392,1.00362693841897,1.01807504956356
2017-11-28T15:00:00Z,2017-11-28T16:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.00176184457466788,0.00176184457466788,1.00539517309542,1.01986873956624
2017-11-28T16:00:00Z,2017-11-28T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.00164404511565674,0.00164404511565674,1.00374225807179,1.02154544978613
2017-11-28T17:00:00Z,2017-11-28T18:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.00213756775326368,-0.00213756775326368,1.00159669098834,1.01936182717417
2017-11-28T18:00:00Z,2017-11-28T19:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.00378686455265265,0.00378686455265265,0.997803779983186,1.02322201234383
2017-11-28T19:00:00Z,2017-11-28T20:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.00171480832253645,0.00171480832253645,0.99951482220936,1.0249766419664
2017-11-29T14:00:00Z,2017-11-29T15:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.00250464877993228,-0.00250464877993228,0.997011388629389,1.02240943547064
2017-11-29T15:00:00Z,2017-11-29T16:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.00205440365227327,-0.00205440365227327,0.99496312479123,1.02030899379229
2017-11-29T16:00:00Z,2017-11-29T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.00156303610232178,0.00156303610232178,0.993407961506703,1.02190377358511
2017-11-29T17:00:00Z,2017-11-29T18:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.000913520097442166,-0.000913520097442166,0.992500463368908,1.02097024395029
2017-11-29T18:00:00Z,2017-11-29T19:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.000419095515677759,0.000419095515677759,0.992084510875402,1.02139812800117
2017-11-29T19:00:00Z,2017-11-29T20:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.000456986176168295,0.000456986176168295,0.991631141968341,1.02186489282603
2017-11-30T14:00:00Z,2017-11-30T15:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.00159121045652588,0.00159121045652588,0.993209035810457,1.02349089492865
2017-11-30T15:00:00Z,2017-11-30T16:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,0.000680838187457455,0.000680838187457455,0.993885250450165,1.02418772661443
2017-11-30T16:00:00Z,2017-11-30T17:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,-0.00362798080193483,0.00362798080193483,0.990279453842206,1.02790346002417
2017-11-30T17:00:00Z,2017-11-30T18:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,1,-0.00195805249086867,-0.00195805249086867,0.988340434690954,1.02589077109389
2017-11-30T18:00:00Z,2017-11-30T19:00:00Z,same_day_next_oc,linear_minmax,exclude,year,FALSE,sign,-1,0.000716845878136141,-0.000716845878136141,0.989048922457757,1.02515536552322
